"entity_id",Wikidata diff,"Reference","calendar of date in DB",date of edit,user,bot (y/n),property"Q37217",https://www.wikidata.org/w/index.php?title=Q37217&diff=155717584&oldid=149466221,https://de.wikipedia.org/wiki/Fjodor_Iwanowitsch_Tjuttschew,greg,"04:37, 4 September 2014",Vlsergey,y,
Q746271,https://www.wikidata.org/w/index.php?title=Q746271&diff=92937569&oldid=92937402,https://hu.wikipedia.org/wiki/Szentgotth%C3%A1rdi_ciszterci_ap%C3%A1ts%C3%A1g,greg,"11:12, 12 December 2013",Laurent Jerry,"n
",P612 / start
Q979177,https://www.wikidata.org/w/index.php?title=Q979177&diff=87953347&oldid=87953288,https://fr.wikipedia.org/wiki/Abbaye_Notre-Dame_du_Reclus,greg,"09:50, 20 November 2013",Laurent Jerry,n,P611 / start
Q2408959,https://www.wikidata.org/w/index.php?title=Q2408959&diff=105487995&oldid=105487918,https://en.wikipedia.org/wiki/H%C5%8Dj%C5%8D_Masamura,greg,"12:18, 27 January 2014",Dɐ,n,P569 (date of birth)
Q2408959,https://www.wikidata.org/w/index.php?title=Q2408959&diff=105488041&oldid=105487995,https://en.wikipedia.org/wiki/H%C5%8Dj%C5%8D_Masamura,greg,"12:18, 27 January 2014",Dɐ,n,P570 (date of death)
Q7501,https://www.wikidata.org/w/index.php?title=Q7501&diff=49786331&oldid=49786269,https://en.wikipedia.org/wiki/Emperor_Duanzong_of_Song,"greg
","19:40, 7 June 2013",Sven Manguard,n,P570 (date of death)
Q7501,https://www.wikidata.org/w/index.php?title=Q7501&diff=49786260&oldid=49786229,https://en.wikipedia.org/wiki/Emperor_Duanzong_of_Song,"greg
","19:37, 7 June 2013",Sven Manguard,n,P39 / start time
Q7501,https://www.wikidata.org/w/index.php?title=Q7501&diff=49786260&oldid=49786229,https://en.wikipedia.org/wiki/Emperor_Duanzong_of_Song,"greg
","19:37, 7 June 2013",Sven Manguard,n,P39 / end time
Q21181,https://www.wikidata.org/w/index.php?title=Q21181&diff=175086944&oldid=175086858,https://da.wikipedia.org/wiki/Fredericia,jul,"17:16, 18 November 2014",Delirium,n,P1448 / start
Q21181,https://www.wikidata.org/w/index.php?title=Q21181&diff=175086425&oldid=175086048,https://da.wikipedia.org/wiki/Fredericia,jul,"17:13, 18 November 2014",Delirium,n,P1448 / end
Q118081,https://www.wikidata.org/w/index.php?title=Q118081&diff=54572427&oldid=54572360,https://en.wikipedia.org/wiki/Pope_Celestine_V,greg,"18:56, 6 July 2013","Denny
",n,P570 (date of death)
Q118081,https://www.wikidata.org/w/index.php?title=Q118081&diff=54572263&oldid=54572241,https://en.wikipedia.org/wiki/Pope_Celestine_V,greg,"18:54, 6 July 2013",Denny,n,P39 / start time
Q118081,https://www.wikidata.org/w/index.php?title=Q118081&diff=54572292&oldid=54572263,https://en.wikipedia.org/wiki/Pope_Celestine_V,greg,"18:54, 6 July 2013",Denny,n,P39 / end time
Q58563,https://www.wikidata.org/w/index.php?title=Q58563&diff=54583582&oldid=54583572,https://en.wikipedia.org/wiki/Pope_Victor_II,greg,"20:37, 6 July 2013",Denny,n,P570 (date of death)
Q58563,https://www.wikidata.org/w/index.php?title=Q58563&diff=54583572&oldid=54583547,https://en.wikipedia.org/wiki/Pope_Victor_II,greg,"20:37, 6 July 2013",Denny,n,P39 / start time
Q58573,https://www.wikidata.org/w/index.php?title=Q58573&diff=54584667&oldid=54584657,https://en.wikipedia.org/wiki/Pope_Clement_II,greg,"20:52, 6 July 2013",Denny,n,P39 / start time
Q58559,https://www.wikidata.org/w/index.php?title=Q58559&diff=54583694&oldid=54583681,https://en.wikipedia.org/wiki/Pope_Leo_IX,greg,"20:39, 6 July 2013",Denny,n,P569 (date of birth)
Q58559,https://www.wikidata.org/w/index.php?title=Q58559&diff=54583701&oldid=54583694,https://en.wikipedia.org/wiki/Pope_Leo_IX,greg,"20:39, 6 July 2013",Denny,n,P570 (date of death)
Q58559,https://www.wikidata.org/w/index.php?title=Q58559&diff=54583681&oldid=54583672,https://en.wikipedia.org/wiki/Pope_Leo_IX,greg,"20:39, 6 July 2013",Denny,n,P39 / start time
